CSD,BOROUGH,SCHOOL CODE,SCHOOL NAME,GRADE ,PROGRAM TYPE,CORE SUBJECT (MS CORE and 9-12 ONLY),CORE COURSE (MS CORE and 9-12 ONLY),SERVICE CATEGORY(K-9* ONLY),NUMBER OF STUDENTS / SEATS FILLED,NUMBER OF SECTIONS,AVERAGE CLASS SIZE,SIZE OF SMALLEST CLASS,SIZE OF LARGEST CLASS,DATA SOURCE,SCHOOLWIDE PUPIL-TEACHER RATIO
1,M,M301,"Technology, Arts, and Sciences Studio",6,GEN ED,-,-,-,26,1,26,26,26,ATS,
1,M,M301,"Technology, Arts, and Sciences Studio",6,CTT,-,-,-,23,1,23,23,23,ATS,
1,M,M301,"Technology, Arts, and Sciences Studio",7,GEN ED,-,-,-,33,2,16.5,16,17,ATS,
1,M,M301,"Technology, Arts, and Sciences Studio",8,GEN ED,-,-,-,53,2,26.5,26,27,ATS,
1,M,M301,"Technology, Arts, and Sciences Studio",8,CTT,-,-,-,26,1,26,26,26,ATS,
1,M,M301,"Technology, Arts, and Sciences Studio",0K-09,SPEC ED,-,-,12:01,25,3,8.3,2,13,ATS,
1,M,M301,"Technology, Arts, and Sciences Studio",MS Core,GEN ED,ENGLISH,MS English Core,-,113,5,22.6,15,27,STARS,
1,M,M301,"Technology, Arts, and Sciences Studio",MS Core,GEN ED,MATH,MS Math Core,-,113,5,22.6,15,27,STARS,
1,M,M301,"Technology, Arts, and Sciences Studio",MS Core,GEN ED,SCIENCE,MS Science Core,-,113,5,22.6,15,27,STARS,
1,M,M301,"Technology, Arts, and Sciences Studio",MS Core,GEN ED,SOCIAL STUDIES,MS Social Studies Core,-,113,5,22.6,15,27,STARS,
1,M,M301,"Technology, Arts, and Sciences Studio",MS Core,CTT,ENGLISH,MS English Core,-,46,2,23,21,25,STARS,
1,M,M301,"Technology, Arts, and Sciences Studio",MS Core,CTT,MATH,MS Math Core,-,46,2,23,21,25,STARS,
1,M,M301,"Technology, Arts, and Sciences Studio",MS Core,CTT,SCIENCE,MS Science Core,-,46,2,23,21,25,STARS,
1,M,M301,"Technology, Arts, and Sciences Studio",MS Core,CTT,SOCIAL STUDIES,MS Social Studies Core,-,46,2,23,21,25,STARS,
1,M,M301,"Technology, Arts, and Sciences Studio",MS Core,SPEC ED,ENGLISH,MS English Core,-,12,1,12,12,12,STARS,
1,M,M301,"Technology, Arts, and Sciences Studio",MS Core,SPEC ED,MATH,MS Math Core,-,12,1,12,12,12,STARS,
1,M,M301,"Technology, Arts, and Sciences Studio",MS Core,SPEC ED,SCIENCE,MS Science Core,-,12,1,12,12,12,STARS,
1,M,M301,"Technology, Arts, and Sciences Studio",MS Core,SPEC ED,SOCIAL STUDIES,MS Social Studies Core,-,12,1,12,12,12,STARS,
1,M,M301,"Technology, Arts, and Sciences Studio",,,,,,,,,,,,10.5
1,M,M315,The East Village Community School,0K,GEN ED,-,-,-,14,1,14,14,14,ATS,
1,M,M315,The East Village Community School,0K,CTT,-,-,-,20,1,20,20,20,ATS,
1,M,M315,The East Village Community School,1,GEN ED,-,-,-,22,1,22,22,22,ATS,
1,M,M315,The East Village Community School,1,CTT,-,-,-,24,1,24,24,24,ATS,
1,M,M315,The East Village Community School,2,CTT,-,-,-,24,2,12,9,15,ATS,
1,M,M315,The East Village Community School,3,GEN ED,-,-,-,17,1,17,17,17,ATS,
1,M,M315,The East Village Community School,3,CTT,-,-,-,12,1,12,12,12,ATS,
1,M,M315,The East Village Community School,4,GEN ED,-,-,-,14,1,14,14,14,ATS,
1,M,M315,The East Village Community School,4,CTT,-,-,-,8,1,8,8,8,ATS,
1,M,M315,The East Village Community School,5,CTT,-,-,-,12,1,12,12,12,ATS,
1,M,M315,The East Village Community School,0K-09,SPEC ED,-,-,12:01:01,8,1,8,8,8,ATS,
1,M,M315,The East Village Community School,,,,,,,,,,,,9.6
1,M,M332,University Neighborhood Middle School,6,GEN ED,-,-,-,24,1,24,24,24,ATS,
1,M,M332,University Neighborhood Middle School,7,CTT,-,-,-,23,1,23,23,23,ATS,
1,M,M332,University Neighborhood Middle School,8,GEN ED,-,-,-,53,2,26.5,24,29,ATS,
1,M,M332,University Neighborhood Middle School,0K-09,SPEC ED,-,-,12:01,10,1,10,10,10,ATS,
1,M,M332,University Neighborhood Middle School,0K-09,SPEC ED,-,-,12:01:01,11,1,11,11,11,ATS,
1,M,M332,University Neighborhood Middle School,MS Core,GEN ED,MATH,MS Math Core,-,72,3,24,22,27,STARS,
1,M,M332,University Neighborhood Middle School,MS Core,GEN ED,SCIENCE,MS Science Core,-,72,3,24,22,27,STARS,
1,M,M332,University Neighborhood Middle School,MS Core,CTT,MATH,MS Math Core,-,22,1,22,22,22,STARS,
1,M,M332,University Neighborhood Middle School,MS Core,CTT,SCIENCE,MS Science Core,-,22,1,22,22,22,STARS,
1,M,M332,University Neighborhood Middle School,MS Core,SPEC ED,MATH,MS Math Core,-,22,2,11,10,12,STARS,
1,M,M332,University Neighborhood Middle School,MS Core,SPEC ED,SCIENCE,MS Science Core,-,22,2,11,10,12,STARS,
1,M,M332,University Neighborhood Middle School,12-Sep,GEN ED,ENGLISH,MS English Core,-,20,1,20,20,20,STARS,
1,M,M332,University Neighborhood Middle School,12-Sep,GEN ED,ENGLISH,Other English,-,72,3,24,22,27,STARS,
1,M,M332,University Neighborhood Middle School,12-Sep,CTT,ENGLISH,MS English Core,-,22,1,22,22,22,STARS,
1,M,M332,University Neighborhood Middle School,12-Sep,CTT,ENGLISH,Other English,-,22,1,22,22,22,STARS,
1,M,M332,University Neighborhood Middle School,12-Sep,SPEC ED,ENGLISH,MS English Core,-,21,2,10.5,10,11,STARS,
1,M,M332,University Neighborhood Middle School,12-Sep,SPEC ED,ENGLISH,Other English,-,22,2,11,10,12,STARS,
1,M,M332,University Neighborhood Middle School,,,,,,,,,,,,8.2
1,M,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",6,GEN ED,-,-,-,56,2,28,28,28,ATS,
1,M,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",6,CTT,-,-,-,24,1,24,24,24,ATS,
1,M,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",7,GEN ED,-,-,-,47,2,23.5,21,26,ATS,
1,M,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",7,CTT,-,-,-,23,1,23,23,23,ATS,
1,M,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",8,GEN ED,-,-,-,58,2,29,28,30,ATS,
1,M,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",8,CTT,-,-,-,29,1,29,29,29,ATS,
1,M,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",0K-09,SPEC ED,-,-,12:01:01,21,2,10.5,9,12,ATS,
1,M,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",MS Core,GEN ED,ENGLISH,MS English Core,-,161,6,26.8,22,30,STARS,
1,M,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",MS Core,GEN ED,MATH,MS Math Core,-,131,5,26.2,22,28,STARS,
1,M,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",MS Core,GEN ED,MATH,Integrated Algebra,-,30,1,30,30,30,STARS,
1,M,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",MS Core,GEN ED,SCIENCE,MS Science Core,-,131,5,26.2,22,28,STARS,
1,M,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",MS Core,GEN ED,SCIENCE,Living Environment,-,30,1,30,30,30,STARS,
1,M,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",MS Core,GEN ED,SOCIAL STUDIES,MS Social Studies Core,-,161,6,26.8,22,30,STARS,
1,M,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",MS Core,CTT,ENGLISH,MS English Core,-,76,3,25.3,22,29,STARS,
1,M,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",MS Core,CTT,MATH,MS Math Core,-,76,3,25.3,22,29,STARS,
1,M,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",MS Core,CTT,SCIENCE,MS Science Core,-,76,3,25.3,22,29,STARS,
1,M,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",MS Core,CTT,SOCIAL STUDIES,MS Social Studies Core,-,76,3,25.3,22,29,STARS,
1,M,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",MS Core,SPEC ED,ENGLISH,MS English Core,-,20,2,10,9,11,STARS,
1,M,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",MS Core,SPEC ED,MATH,MS Math Core,-,20,2,10,9,11,STARS,
1,M,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",MS Core,SPEC ED,SCIENCE,MS Science Core,-,20,2,10,9,11,STARS,
1,M,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",MS Core,SPEC ED,SOCIAL STUDIES,MS Social Studies Core,-,20,2,10,9,11,STARS,
1,M,M345,"Collaborative Academy of Science, Technology, & Language-Arts Education",,,,,,,,,,,,11.5
1,M,M361,The Children's Workshop School,0K,GEN ED,-,-,-,43,2,21.5,21,22,ATS,
1,M,M361,The Children's Workshop School,1,GEN ED,-,-,-,43,3,14.3,9,23,ATS,
1,M,M361,The Children's Workshop School,2,GEN ED,-,-,-,43,3,14.3,10,19,ATS,
1,M,M361,The Children's Workshop School,3,GEN ED,-,-,-,20,3,6.7,5,9,ATS,
1,M,M361,The Children's Workshop School,4,GEN ED,-,-,-,28,3,9.3,8,11,ATS,
1,M,M361,The Children's Workshop School,5,CTT,-,-,-,34,1,34,34,34,ATS,
1,M,M361,The Children's Workshop School,0K-09,SPEC ED,-,-,12:01,7,1,7,7,7,ATS,
1,M,M361,The Children's Workshop School,0K-09,SPEC ED,-,-,12:01:01,8,1,8,8,8,ATS,
1,M,M363,Neighborhood School,1,GEN ED,-,-,-,38,3,12.7,11,14,ATS,
1,M,M363,Neighborhood School,1,CTT,-,-,-,12,1,12,12,12,ATS,
1,M,M363,Neighborhood School,2,GEN ED,-,-,-,37,3,12.3,11,14,ATS,
1,M,M363,Neighborhood School,2,CTT,-,-,-,13,1,13,13,13,ATS,
1,M,M363,Neighborhood School,3,GEN ED,-,-,-,40,2,20,20,20,ATS,
1,M,M363,Neighborhood School,4,GEN ED,-,-,-,35,3,11.7,10,14,ATS,
1,M,M363,Neighborhood School,4,CTT,-,-,-,13,1,13,13,13,ATS,
1,M,M363,Neighborhood School,5,GEN ED,-,-,-,41,3,13.7,13,15,ATS,
1,M,M363,Neighborhood School,5,CTT,-,-,-,12,1,12,12,12,ATS,
1,M,M363,Neighborhood School,0K-09,SPEC ED,-,-,12:01:01,14,3,4.7,3,7,ATS,
1,M,M363,Neighborhood School,,,,,,,,,,,,13.3
1,M,M364,Earth School,0K,GEN ED,-,-,-,60,3,20,19,21,ATS,
1,M,M364,Earth School,3,GEN ED,-,-,-,43,2,21.5,21,22,ATS,
1,M,M364,Earth School,0K-09,SPEC ED,-,-,12:01:01,19,2,9.5,9,10,ATS,
1,M,M364,Earth School,,,,,,,,,,,,13.7
1,M,M378,School for Global Leaders,6,GEN ED,-,-,-,75,3,25,24,26,ATS,
1,M,M378,School for Global Leaders,6,CTT,-,-,-,23,1,23,23,23,ATS,
1,M,M378,School for Global Leaders,7,GEN ED,-,-,-,66,3,22,19,24,ATS,
1,M,M378,School for Global Leaders,8,GEN ED,-,-,-,66,3,22,19,24,ATS,
1,M,M378,School for Global Leaders,0K-09,SPEC ED,-,-,12:01,12,1,12,12,12,ATS,
1,M,M378,School for Global Leaders,0K-09,SPEC ED,-,-,12:01:01,20,2,10,10,10,ATS,
1,M,M378,School for Global Leaders,MS Core,GEN ED,MATH,Integrated Algebra,-,33,1,33,33,33,STARS,
1,M,M378,School for Global Leaders,12-Sep,GEN ED,MATH,Integrated Algebra,-,33,1,33,33,33,STARS,
1,M,M378,School for Global Leaders,,,,,,,,,,,,13.5
1,M,M448,University Neighborhood High School,12-Sep,GEN ED,ENGLISH,English 9,-,53,3,17.7,13,27,STARS,
1,M,M448,University Neighborhood High School,12-Sep,GEN ED,ENGLISH,English 10,-,83,5,16.6,10,26,STARS,
1,M,M448,University Neighborhood High School,12-Sep,GEN ED,ENGLISH,English 11,-,85,4,21.3,16,26,STARS,
1,M,M448,University Neighborhood High School,12-Sep,GEN ED,ENGLISH,English 12,-,122,6,20.3,13,29,STARS,
1,M,M448,University Neighborhood High School,12-Sep,GEN ED,MATH,Integrated Algebra,-,142,6,23.7,17,31,STARS,
1,M,M448,University Neighborhood High School,12-Sep,GEN ED,MATH,Geometry,-,18,1,18,18,18,STARS,
1,M,M448,University Neighborhood High School,12-Sep,GEN ED,MATH,Trigonometry,-,175,7,25,19,29,STARS,
1,M,M448,University Neighborhood High School,12-Sep,GEN ED,MATH,Other Math,-,25,1,25,25,25,STARS,
1,M,M448,University Neighborhood High School,12-Sep,GEN ED,SCIENCE,Earth Science,-,38,2,19,19,19,STARS,
1,M,M448,University Neighborhood High School,12-Sep,GEN ED,SCIENCE,Living Environment,-,264,10,26.4,24,32,STARS,
1,M,M448,University Neighborhood High School,12-Sep,GEN ED,SCIENCE,Chemistry,-,108,4,27,23,31,STARS,
1,M,M448,University Neighborhood High School,12-Sep,GEN ED,SCIENCE,Physics,-,46,2,23,23,23,STARS,
1,M,M448,University Neighborhood High School,12-Sep,GEN ED,SCIENCE,Other Science,-,58,2,29,29,29,STARS,
1,M,M448,University Neighborhood High School,12-Sep,GEN ED,SOCIAL STUDIES,Global History & Geography,-,277,14,19.8,12,27,STARS,
1,M,M448,University Neighborhood High School,12-Sep,GEN ED,SOCIAL STUDIES,US History & Government,-,108,5,21.6,15,32,STARS,
1,M,M448,University Neighborhood High School,12-Sep,GEN ED,SOCIAL STUDIES,Participation in Government,-,89,4,22.3,16,29,STARS,
1,M,M448,University Neighborhood High School,12-Sep,CTT,ENGLISH,English 9,-,25,1,25,25,25,STARS,
1,M,M448,University Neighborhood High School,12-Sep,CTT,ENGLISH,English 10,-,28,1,28,28,28,STARS,
1,M,M448,University Neighborhood High School,12-Sep,CTT,MATH,Integrated Algebra,-,77,3,25.7,21,32,STARS,
1,M,M448,University Neighborhood High School,12-Sep,CTT,SCIENCE,Earth Science,-,102,4,25.5,23,28,STARS,
1,M,M448,University Neighborhood High School,12-Sep,CTT,SCIENCE,Living Environment,-,303,12,25.3,22,29,STARS,
1,M,M448,University Neighborhood High School,12-Sep,CTT,SCIENCE,Chemistry,-,98,4,24.5,18,31,STARS,
1,M,M448,University Neighborhood High School,12-Sep,CTT,SCIENCE,Other Science,-,81,3,27,23,29,STARS,
1,M,M448,University Neighborhood High School,12-Sep,CTT,SOCIAL STUDIES,Global History & Geography,-,217,8,27.1,21,33,STARS,
1,M,M448,University Neighborhood High School,12-Sep,CTT,SOCIAL STUDIES,US History & Government,-,50,2,25,20,30,STARS,
1,M,M448,University Neighborhood High School,12-Sep,CTT,SOCIAL STUDIES,Participation in Government,-,30,1,30,30,30,STARS,
1,M,M448,University Neighborhood High School,,,,,,,,,,,,12.6
1,M,M450,East Side Community School,6,GEN ED,-,-,-,58,6,9.7,8,12,ATS,
4,M,M037,River East Elementary,,,,,,,,,,,,9.8
1,M,M450,East Side Community School,6,CTT,-,-,-,5,1,5,5,5,ATS,
1,M,M450,East Side Community School,7,GEN ED,-,-,-,46,5,9.2,7,11,ATS,
1,M,M450,East Side Community School,7,CTT,-,-,-,16,2,8,5,11,ATS,
1,M,M450,East Side Community School,8,GEN ED,-,-,-,42,5,8.4,6,10,ATS,
1,M,M450,East Side Community School,8,CTT,-,-,-,20,2,10,10,10,ATS,
1,M,M450,East Side Community School,0K-09,SPEC ED,-,-,12:01,9,1,9,9,9,ATS,
1,M,M450,East Side Community School,0K-09,SPEC ED,-,-,12:01:01,5,1,5,5,5,ATS,
1,M,M450,East Side Community School,MS Core,GEN ED,MATH,MS Math Core,-,118,7,16.9,15,19,STARS,
1,M,M450,East Side Community School,MS Core,GEN ED,SCIENCE,MS Science Core,-,97,6,16.2,12,18,STARS,
1,M,M450,East Side Community School,MS Core,GEN ED,SOCIAL STUDIES,MS Social Studies Core,-,81,5,16.2,15,17,STARS,
1,M,M450,East Side Community School,MS Core,CTT,MATH,MS Math Core,-,85,5,17,16,18,STARS,
1,M,M450,East Side Community School,MS Core,CTT,SCIENCE,MS Science Core,-,102,6,17,14,20,STARS,
1,M,M450,East Side Community School,MS Core,CTT,SOCIAL STUDIES,MS Social Studies Core,-,47,3,15.7,15,16,STARS,
1,M,M450,East Side Community School,12-Sep,GEN ED,ENGLISH,English 9,-,51,2,25.5,23,28,STARS,
1,M,M450,East Side Community School,12-Sep,GEN ED,ENGLISH,English 10,-,66,3,22,20,23,STARS,
1,M,M450,East Side Community School,12-Sep,GEN ED,ENGLISH,English 11,-,79,4,19.8,19,22,STARS,
1,M,M450,East Side Community School,12-Sep,GEN ED,ENGLISH,English 12,-,35,2,17.5,17,18,STARS,
1,M,M450,East Side Community School,12-Sep,GEN ED,ENGLISH,Other English,-,51,3,17,11,22,STARS,
1,M,M450,East Side Community School,12-Sep,GEN ED,MATH,Integrated Algebra,-,48,2,24,23,25,STARS,
1,M,M450,East Side Community School,12-Sep,GEN ED,MATH,Geometry,-,21,1,21,21,21,STARS,
1,M,M450,East Side Community School,12-Sep,GEN ED,MATH,Trigonometry,-,20,1,20,20,20,STARS,
1,M,M450,East Side Community School,12-Sep,GEN ED,MATH,Other Math,-,68,3,22.7,17,26,STARS,
1,M,M450,East Side Community School,12-Sep,GEN ED,SCIENCE,Chemistry,-,47,2,23.5,23,24,STARS,
1,M,M450,East Side Community School,12-Sep,GEN ED,SCIENCE,Physics,-,92,4,23,22,24,STARS,
1,M,M450,East Side Community School,12-Sep,GEN ED,SCIENCE,Other Science,-,76,4,19,17,21,STARS,
1,M,M450,East Side Community School,12-Sep,GEN ED,SOCIAL STUDIES,Global History & Geography,-,130,6,21.7,17,27,STARS,
1,M,M450,East Side Community School,12-Sep,GEN ED,SOCIAL STUDIES,US History & Government,-,58,3,19.3,19,20,STARS,
1,M,M450,East Side Community School,12-Sep,GEN ED,SOCIAL STUDIES,Participation in Government,-,22,1,22,22,22,STARS,
1,M,M450,East Side Community School,12-Sep,CTT,ENGLISH,English 9,-,48,2,24,22,26,STARS,
1,M,M450,East Side Community School,12-Sep,CTT,ENGLISH,English 10,-,24,1,24,24,24,STARS,
1,M,M450,East Side Community School,12-Sep,CTT,ENGLISH,English 11,-,21,1,21,21,21,STARS,
1,M,M450,East Side Community School,12-Sep,CTT,ENGLISH,English 12,-,42,2,21,21,21,STARS,
1,M,M450,East Side Community School,12-Sep,CTT,MATH,Integrated Algebra,-,44,2,22,19,25,STARS,
1,M,M450,East Side Community School,12-Sep,CTT,MATH,Geometry,-,72,3,24,23,25,STARS,
1,M,M450,East Side Community School,12-Sep,CTT,MATH,Trigonometry,-,67,3,22.3,21,23,STARS,
1,M,M450,East Side Community School,12-Sep,CTT,MATH,Other Math,-,26,1,26,26,26,STARS,
1,M,M450,East Side Community School,12-Sep,CTT,SCIENCE,Chemistry,-,42,2,21,20,22,STARS,
1,M,M450,East Side Community School,12-Sep,CTT,SCIENCE,Other Science,-,92,4,23,20,25,STARS,
1,M,M450,East Side Community School,12-Sep,CTT,SOCIAL STUDIES,Global History & Geography,-,51,2,25.5,25,26,STARS,
1,M,M450,East Side Community School,12-Sep,CTT,SOCIAL STUDIES,US History & Government,-,41,2,20.5,20,21,STARS,
1,M,M450,East Side Community School,12-Sep,CTT,SOCIAL STUDIES,Participation in Government,-,65,3,21.7,20,23,STARS,
1,M,M450,East Side Community School,,,,,,,,,,,,13.7
1,M,M458,Forsyth Satellite Academy,12-Sep,GEN ED,ENGLISH,Other English,-,25,1,25,25,25,STARS,
1,M,M458,Forsyth Satellite Academy,12-Sep,GEN ED,MATH,Geometry,-,56,2,28,26,30,STARS,
1,M,M458,Forsyth Satellite Academy,12-Sep,GEN ED,MATH,Trigonometry,-,25,1,25,25,25,STARS,
1,M,M458,Forsyth Satellite Academy,12-Sep,GEN ED,MATH,Math A,-,15,1,15,15,15,STARS,
1,M,M458,Forsyth Satellite Academy,12-Sep,GEN ED,SOCIAL STUDIES,Participation in Government,-,22,1,22,22,22,STARS,
1,M,M458,Forsyth Satellite Academy,,,,,,,,,,,,16.4
1,M,M509,Marta Valle High School,12-Sep,GEN ED,ENGLISH,English 9,-,67,3,22.3,13,27,STARS,
1,M,M509,Marta Valle High School,12-Sep,GEN ED,ENGLISH,English 10,-,61,3,20.3,17,27,STARS,
1,M,M509,Marta Valle High School,12-Sep,GEN ED,ENGLISH,English 11,-,51,2,25.5,25,26,STARS,
1,M,M509,Marta Valle High School,12-Sep,GEN ED,ENGLISH,English 12,-,63,3,21,20,23,STARS,
1,M,M509,Marta Valle High School,12-Sep,GEN ED,MATH,Integrated Algebra,-,128,6,21.3,12,29,STARS,
1,M,M509,Marta Valle High School,12-Sep,GEN ED,MATH,Geometry,-,57,3,19,13,24,STARS,
1,M,M509,Marta Valle High School,12-Sep,GEN ED,MATH,Trigonometry,-,48,2,24,21,27,STARS,
1,M,M509,Marta Valle High School,12-Sep,GEN ED,SCIENCE,Earth Science,-,66,2,33,33,33,STARS,
1,M,M509,Marta Valle High School,12-Sep,GEN ED,SCIENCE,Living Environment,-,88,3,29.3,27,33,STARS,
1,M,M509,Marta Valle High School,12-Sep,GEN ED,SCIENCE,Physics,-,24,2,12,12,12,STARS,
1,M,M509,Marta Valle High School,12-Sep,GEN ED,SCIENCE,Other Science,-,59,2,29.5,29,30,STARS,
1,M,M509,Marta Valle High School,12-Sep,GEN ED,SOCIAL STUDIES,Global History & Geography,-,137,6,22.8,14,35,STARS,
1,M,M509,Marta Valle High School,12-Sep,GEN ED,SOCIAL STUDIES,US History & Government,-,48,2,24,20,28,STARS,
1,M,M509,Marta Valle High School,12-Sep,GEN ED,SOCIAL STUDIES,Economics,-,78,3,26,24,29,STARS,
1,M,M509,Marta Valle High School,12-Sep,CTT,SCIENCE,Earth Science,-,66,2,33,33,33,STARS,
1,M,M509,Marta Valle High School,12-Sep,CTT,SCIENCE,Living Environment,-,134,4,33.5,33,34,STARS,
1,M,M509,Marta Valle High School,12-Sep,CTT,SCIENCE,Other Science,-,13,1,13,13,13,STARS,
1,M,M509,Marta Valle High School,12-Sep,CTT,SOCIAL STUDIES,Global History & Geography,-,59,2,29.5,28,31,STARS,
1,M,M509,Marta Valle High School,12-Sep,CTT,SOCIAL STUDIES,US History & Government,-,27,1,27,27,27,STARS,
1,M,M509,Marta Valle High School,12-Sep,SPEC ED,ENGLISH,English 9,-,6,1,6,6,6,STARS,
1,M,M509,Marta Valle High School,12-Sep,SPEC ED,ENGLISH,English 11,-,8,1,8,8,8,STARS,
1,M,M509,Marta Valle High School,12-Sep,SPEC ED,MATH,Integrated Algebra,-,14,2,7,5,9,STARS,
1,M,M509,Marta Valle High School,12-Sep,SPEC ED,MATH,Geometry,-,6,1,6,6,6,STARS,
1,M,M509,Marta Valle High School,12-Sep,SPEC ED,SCIENCE,Earth Science,-,16,2,8,8,8,STARS,
1,M,M509,Marta Valle High School,12-Sep,SPEC ED,SCIENCE,Other Science,-,8,1,8,8,8,STARS,
1,M,M509,Marta Valle High School,12-Sep,SPEC ED,SOCIAL STUDIES,Global History & Geography,-,8,1,8,8,8,STARS,
1,M,M509,Marta Valle High School,12-Sep,SPEC ED,SOCIAL STUDIES,US History & Government,-,6,1,6,6,6,STARS,
1,M,M509,Marta Valle High School,,,,,,,,,,,,12.2
1,M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,ENGLISH,English 9,-,166,6,27.7,19,33,STARS,
1,M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,ENGLISH,English 10,-,250,10,25,16,31,STARS,
1,M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,ENGLISH,English 11,-,104,5,20.8,10,30,STARS,
1,M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,ENGLISH,English 12,-,95,5,19,10,24,STARS,
1,M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,ENGLISH,Other English,-,87,4,21.8,16,34,STARS,
1,M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,MATH,Integrated Algebra,-,187,7,26.7,13,33,STARS,
1,M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,MATH,Geometry,-,170,7,24.3,16,31,STARS,
1,M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,MATH,Trigonometry,-,67,3,22.3,18,26,STARS,
1,M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,MATH,Other Math,-,23,1,23,23,23,STARS,
1,M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,SCIENCE,Earth Science,-,193,9,21.4,15,31,STARS,
1,M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,SCIENCE,Living Environment,-,198,10,19.8,10,28,STARS,
1,M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,SCIENCE,Other Science,-,26,2,13,12,14,STARS,
1,M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,SOCIAL STUDIES,Global History & Geography,-,279,10,27.9,21,33,STARS,
1,M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,SOCIAL STUDIES,US History & Government,-,168,6,28,19,32,STARS,
2,M,M002,P.S. 002 Meyer London,1,CTT,-,-,-,20,1,20,20,20,ATS,
1,M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,SOCIAL STUDIES,Economics,-,35,2,17.5,13,22,STARS,
1,M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,SOCIAL STUDIES,Participation in Government,-,65,3,21.7,17,28,STARS,
1,M,M515,Lower East Side Preparatory High School,12-Sep,GEN ED,SOCIAL STUDIES,Other Social Studies,-,116,4,29,20,33,STARS,
1,M,M515,Lower East Side Preparatory High School,,,,,,,,,,,,16.7
1,M,M539,"New Explorations into Science, Technology and Math High School",0K,GEN ED,-,-,-,102,4,25.5,25,26,ATS,
1,M,M539,"New Explorations into Science, Technology and Math High School",1,GEN ED,-,-,-,101,4,25.3,24,26,ATS,
1,M,M539,"New Explorations into Science, Technology and Math High School",1,G&T,-,-,-,25,1,25,25,25,ATS,
1,M,M539,"New Explorations into Science, Technology and Math High School",2,GEN ED,-,-,-,101,4,25.3,24,26,ATS,
1,M,M539,"New Explorations into Science, Technology and Math High School",3,GEN ED,-,-,-,116,5,23.2,22,24,ATS,
1,M,M539,"New Explorations into Science, Technology and Math High School",4,GEN ED,-,-,-,81,3,27,27,27,ATS,
1,M,M539,"New Explorations into Science, Technology and Math High School",4,G&T,-,-,-,27,1,27,27,27,ATS,
1,M,M539,"New Explorations into Science, Technology and Math High School",5,GEN ED,-,-,-,51,2,25.5,25,26,ATS,
1,M,M539,"New Explorations into Science, Technology and Math High School",5,G&T,-,-,-,25,1,25,25,25,ATS,
1,M,M539,"New Explorations into Science, Technology and Math High School",6,GEN ED,-,-,-,135,10,13.5,12,16,ATS,
1,M,M539,"New Explorations into Science, Technology and Math High School",7,GEN ED,-,-,-,119,8,14.9,11,18,ATS,
1,M,M539,"New Explorations into Science, Technology and Math High School",8,GEN ED,-,-,-,84,6,14,11,19,ATS,
1,M,M539,"New Explorations into Science, Technology and Math High School",8,G&T,-,-,-,58,4,14.5,13,18,ATS,
1,M,M539,"New Explorations into Science, Technology and Math High School",12-Sep,GEN ED,ENGLISH,English 9,-,131,6,21.8,16,31,STARS,
1,M,M539,"New Explorations into Science, Technology and Math High School",12-Sep,GEN ED,ENGLISH,English 10,-,153,5,30.6,21,34,STARS,
1,M,M539,"New Explorations into Science, Technology and Math High School",12-Sep,GEN ED,ENGLISH,English 11,-,166,6,27.7,23,34,STARS,
